date,revenue,firm
12/9/2014,688,5024sd7
12/9/2014,687,3001sd7
12/9/2014,672,9017sd7
12/9/2014,658,3001sd7
12/9/2014,649,5520sd7
12/9/2014,636,2983sd7
12/9/2014,618,3300sd7
12/9/2014,604,5751sd7
12/9/2014,599,6989sd7
12/9/2014,585,3378sd7
12/9/2014,576,6989sd7
12/9/2014,561,5953sd7
12/9/2014,546,6276sd7
12/9/2014,543,5133sd7
12/9/2014,540,5586sd7
12/9/2014,533,2864sd7
12/9/2014,517,3245sd7
12/9/2014,501,9235sd7
12/9/2014,498,6399sd7
12/9/2014,493,5766sd7
12/9/2014,484,6989sd7
12/9/2014,473,2827sd7
12/9/2014,468,6989sd7
12/9/2014,468,5598sd7
12/9/2014,463,3176sd7
12/9/2014,443,3261sd7
12/9/2014,441,3001sd7
12/9/2014,439,3245sd7
12/9/2014,436,2848sd7
12/9/2014,434,3046sd7
12/9/2014,433,5146sd7
12/9/2014,432,3300sd7
12/9/2014,422,8853sd7
12/9/2014,421,2827sd7
12/9/2014,419,2989sd7
12/9/2014,414,7761sd7
12/9/2014,412,2827sd7
12/9/2014,412,6399sd7
12/9/2014,396,3028sd7
12/9/2014,390,8865sd7
12/9/2014,389,4217sd7
12/9/2014,382,4713sd7
12/9/2014,377,2848sd7
12/9/2014,377,2989sd7
12/9/2014,375,2976sd7
12/9/2014,375,5586sd7
12/9/2014,375,2819sd7
12/9/2014,372,5739sd7
12/9/2014,366,2901sd7
12/9/2014,363,3569sd7
12/9/2014,358,3301sd7
12/9/2014,354,5038sd7
12/9/2014,344,5868sd7
12/9/2014,344,7018sd7
12/9/2014,335,2848sd7
12/9/2014,335,6989sd7
12/9/2014,323,3001sd7
12/9/2014,323,8339sd7
12/9/2014,323,8991sd7
12/9/2014,312,4562sd7
12/9/2014,307,3874sd7
12/9/2014,294,3213sd7
12/9/2014,292,4835sd7
12/9/2014,290,3390sd7
12/9/2014,290,3048sd7
12/9/2014,287,5132sd7
12/9/2014,284,7931sd7
12/9/2014,283,3067sd7
12/9/2014,279,4879sd7
12/9/2014,276,2860sd7
12/9/2014,271,4257sd7
12/9/2014,271,6989sd7
12/9/2014,269,4310sd7
12/9/2014,266,9164sd7
12/9/2014,265,2925sd7
12/9/2014,263,2848sd7
12/9/2014,263,5496sd7
12/9/2014,262,4055sd7
12/9/2014,260,4381sd7
12/9/2014,259,4941sd7
12/9/2014,258,2848sd7
12/9/2014,257,5282sd7
12/9/2014,254,4044sd7
12/9/2014,253,5549sd7
12/9/2014,249,2989sd7
12/9/2014,247,2819sd7
12/9/2014,247,5549sd7
12/9/2014,247,3753sd7
12/9/2014,246,3245sd7
12/9/2014,246,6989sd7
12/9/2014,245,2848sd7
12/9/2014,245,3007sd7
12/9/2014,244,2983sd7
12/9/2014,243,2963sd7
12/9/2014,243,6989sd7
12/9/2014,243,4496sd7
12/9/2014,242,2848sd7
12/9/2014,241,7366sd7
12/9/2014,239,3874sd7
12/9/2014,239,4490sd7
12/9/2014,238,3857sd7
12/9/2014,236,6576sd7
12/9/2014,235,2976sd7
12/9/2014,235,6989sd7
12/9/2014,233,2983sd7
12/9/2014,233,8606sd7
12/9/2014,232,2819sd7
12/9/2014,232,3661sd7
12/9/2014,231,6607sd7
12/9/2014,229,4938sd7
12/9/2014,228,2848sd7
12/9/2014,228,2827sd7
12/8/2014,9348,7772sd7
12/8/2014,8091,7662sd7
12/8/2014,6367,4795sd7
12/8/2014,5395,9327sd7
12/8/2014,5250,7772sd7
12/8/2014,4667,7887sd7
12/8/2014,4016,2983sd7
12/8/2014,3792,2864sd7
12/8/2014,3707,2974sd7
12/8/2014,3700,4106sd7
12/8/2014,3175,4140sd7
12/8/2014,3052,5258sd7
12/8/2014,2914,5586sd7
12/8/2014,2532,3213sd7
12/8/2014,2373,5549sd7
12/8/2014,2318,9175sd7
12/8/2014,2281,7121sd7
12/8/2014,2214,5310sd7
12/8/2014,2199,3641sd7
12/8/2014,1990,9017sd7
12/8/2014,1859,4490sd7
12/8/2014,1841,7366sd7
12/8/2014,1796,3001sd7
12/8/2014,1750,2989sd7
12/8/2014,1701,4245sd7
12/8/2014,1582,3028sd7
12/8/2014,1527,3007sd7
12/8/2014,1519,3862sd7
12/8/2014,1513,9164sd7
12/8/2014,1507,2989sd7
12/8/2014,1471,8305sd7
12/8/2014,1444,3929sd7
12/8/2014,1357,2819sd7
12/8/2014,1356,3300sd7
12/8/2014,1337,4505sd7
12/8/2014,1291,3743sd7
12/8/2014,1284,2819sd7
12/8/2014,1276,5953sd7
12/8/2014,1237,4331sd7
12/8/2014,1221,2848sd7
12/8/2014,1201,3001sd7
12/8/2014,1169,3378sd7
12/8/2014,1168,5724sd7
12/8/2014,1141,4414sd7
12/8/2014,1028,4490sd7
12/8/2014,989,2983sd7
12/8/2014,970,5751sd7
12/8/2014,962,3176sd7
12/8/2014,905,3300sd7
12/8/2014,904,2827sd7
12/8/2014,899,2858sd7
12/8/2014,898,5586sd7
12/8/2014,891,5249sd7
12/8/2014,886,5024sd7
12/8/2014,882,5586sd7
12/8/2014,857,9235sd7
12/8/2014,848,2848sd7
12/8/2014,841,6650sd7
12/8/2014,821,3001sd7
12/8/2014,783,2848sd7
12/8/2014,778,2901sd7
12/8/2014,763,5146sd7
12/8/2014,759,3245sd7
12/8/2014,756,2848sd7
12/8/2014,755,4178sd7
12/8/2014,754,5031sd7
12/8/2014,753,7176sd7
12/8/2014,748,4381sd7
12/8/2014,730,5549sd7
12/8/2014,706,9043sd7
12/8/2014,703,5146sd7
12/8/2014,695,9100sd7
12/8/2014,677,2848sd7
12/8/2014,676,5038sd7
12/8/2014,674,2860sd7
12/8/2014,670,2827sd7
12/8/2014,667,4835sd7
12/8/2014,657,2848sd7
12/8/2014,652,4293sd7
12/8/2014,651,5133sd7
12/8/2014,641,3569sd7
12/8/2014,639,6607sd7
12/8/2014,631,3608sd7
12/8/2014,621,3001sd7
12/8/2014,612,4039sd7
12/8/2014,602,3214sd7
12/8/2014,599,2848sd7
12/8/2014,578,5132sd7
12/8/2014,577,8991sd7
12/8/2014,572,3301sd7
12/8/2014,564,3300sd7
12/8/2014,562,8752sd7
12/8/2014,547,5766sd7
12/8/2014,541,6226sd7
12/8/2014,540,5038sd7
12/8/2014,539,4318sd7
12/8/2014,534,2850sd7
12/8/2014,532,3046sd7
12/8/2014,524,2989sd7
12/8/2014,521,6949sd7
12/8/2014,505,3001sd7
12/8/2014,499,4835sd7
12/8/2014,498,5868sd7
12/8/2014,493,5598sd7
12/8/2014,489,4713sd7
12/8/2014,486,2989sd7
12/8/2014,460,4531sd7
12/8/2014,441,7931sd7
12/8/2014,425,3874sd7
12/8/2014,418,5520sd7
12/8/2014,417,3500sd7
12/8/2014,415,3261sd7
12/8/2014,411,5545sd7
12/8/2014,410,2848sd7
12/8/2014,408,6068sd7
12/8/2014,406,8405sd7
12/8/2014,401,9402sd7
12/8/2014,400,2939sd7
12/8/2014,400,4383sd7
12/8/2014,399,6399sd7
12/8/2014,397,3753sd7
12/8/2014,390,2848sd7
12/8/2014,388,2976sd7
12/8/2014,387,2848sd7
12/8/2014,383,3672sd7
12/8/2014,378,5739sd7
12/8/2014,376,4310sd7
12/8/2014,375,3213sd7
12/8/2014,375,8213sd7
12/8/2014,369,8865sd7
12/8/2014,363,2848sd7
12/8/2014,363,7761sd7
12/8/2014,359,4505sd7
12/8/2014,357,8853sd7
12/8/2014,356,3048sd7
12/8/2014,356,4816sd7
12/8/2014,350,3982sd7
12/8/2014,348,3001sd7
12/8/2014,346,5146sd7
12/8/2014,337,2963sd7
12/8/2014,335,2848sd7
12/8/2014,333,3641sd7
12/8/2014,331,3067sd7
12/8/2014,328,3007sd7
12/8/2014,327,3699sd7
12/8/2014,327,3302sd7
12/8/2014,326,3088sd7
12/8/2014,324,3048sd7
12/8/2014,320,4941sd7
12/8/2014,317,3176sd7
12/8/2014,7118,4795sd7
12/8/2014,4696,7772sd7
12/8/2014,3567,2974sd7
12/8/2014,2788,7772sd7
12/8/2014,2258,5586sd7
12/8/2014,2246,3641sd7
12/8/2014,2139,3929sd7
12/8/2014,2134,4140sd7
12/8/2014,1669,2989sd7
12/8/2014,1663,6399sd7
12/8/2014,1427,7121sd7
12/8/2014,1426,4505sd7
12/8/2014,1425,4245sd7
12/8/2014,1326,3007sd7
12/8/2014,1185,5258sd7
12/8/2014,1143,9175sd7
12/8/2014,1118,4490sd7
12/8/2014,1106,4331sd7
12/8/2014,1096,5549sd7
12/8/2014,1075,3213sd7
12/8/2014,1006,2983sd7
12/8/2014,981,2989sd7
12/8/2014,980,2983sd7
12/8/2014,917,3300sd7
12/8/2014,906,2848sd7
12/8/2014,903,2819sd7
12/8/2014,890,3862sd7
12/8/2014,858,5031sd7
12/8/2014,848,2983sd7
12/8/2014,841,9327sd7
12/8/2014,829,6226sd7
12/8/2014,811,5038sd7
12/8/2014,772,2983sd7
12/8/2014,764,3176sd7
12/8/2014,751,3046sd7
12/8/2014,722,3001sd7
12/8/2014,717,5953sd7
12/8/2014,717,7887sd7
12/8/2014,705,5751sd7
12/8/2014,682,5310sd7
12/8/2014,675,3699sd7
12/8/2014,654,9017sd7
12/8/2014,635,6989sd7
12/8/2014,632,6989sd7
12/8/2014,628,3300sd7
12/8/2014,625,5024sd7
12/8/2014,621,3378sd7
12/8/2014,612,5520sd7
12/8/2014,592,8305sd7
12/8/2014,591,4106sd7
12/8/2014,585,6276sd7
12/8/2014,577,6399sd7
12/8/2014,575,3301sd7
12/8/2014,570,5133sd7
12/8/2014,543,3245sd7
12/8/2014,540,5520sd7
12/8/2014,533,2827sd7
12/8/2014,525,5598sd7
12/8/2014,515,2827sd7
12/8/2014,493,6399sd7
12/8/2014,492,9235sd7
12/8/2014,484,7761sd7
12/8/2014,469,6989sd7
12/8/2014,459,3300sd7
12/8/2014,441,2989sd7
12/8/2014,438,3001sd7
12/8/2014,432,5146sd7
12/8/2014,429,3001sd7
12/8/2014,429,3028sd7
12/8/2014,424,5586sd7
12/8/2014,422,2848sd7
12/8/2014,421,3001sd7
12/8/2014,421,5038sd7
12/8/2014,420,8853sd7
12/8/2014,419,2848sd7
12/8/2014,415,6989sd7
12/8/2014,412,3046sd7
12/8/2014,411,3245sd7
12/8/2014,410,3261sd7
12/8/2014,409,5766sd7
12/8/2014,407,4713sd7
12/8/2014,401,4217sd7
12/8/2014,395,2819sd7
12/8/2014,393,2989sd7
12/8/2014,391,7018sd7
12/8/2014,391,4496sd7
12/8/2014,385,2976sd7
12/8/2014,379,2901sd7
12/8/2014,365,2827sd7
12/8/2014,364,3569sd7
12/8/2014,358,2864sd7
12/8/2014,338,2860sd7
12/8/2014,330,6989sd7
12/8/2014,323,5586sd7
12/8/2014,321,6989sd7
12/8/2014,318,5739sd7
12/8/2014,312,4055sd7
12/8/2014,310,4879sd7
12/8/2014,310,5146sd7
12/8/2014,309,3390sd7
12/8/2014,303,6607sd7
12/8/2014,298,8991sd7
12/8/2014,292,8865sd7
12/8/2014,290,3213sd7
12/8/2014,288,2848sd7
12/8/2014,285,2848sd7
12/8/2014,281,2848sd7
12/8/2014,279,3067sd7
12/8/2014,278,4562sd7
12/8/2014,269,4490sd7
12/8/2014,267,4941sd7
12/8/2014,267,3007sd7
12/8/2014,267,7931sd7
12/8/2014,263,2925sd7
12/8/2014,262,2983sd7
12/8/2014,261,5549sd7
12/8/2014,259,5282sd7
12/8/2014,256,6989sd7
12/8/2014,255,3090sd7
12/8/2014,255,4257sd7
12/8/2014,255,4835sd7
12/8/2014,246,2819sd7
12/8/2014,246,3857sd7
12/8/2014,246,4310sd7
12/8/2014,245,2827sd7
12/8/2014,244,4505sd7
12/8/2014,243,2848sd7
12/8/2014,243,5132sd7
12/8/2014,242,3176sd7
12/8/2014,241,2848sd7
12/8/2014,241,6399sd7
12/8/2014,240,6989sd7
12/8/2014,237,5739sd7
12/8/2014,237,2976sd7
12/8/2014,236,4835sd7
12/8/2014,233,2819sd7
12/8/2014,233,2983sd7
12/8/2014,231,3874sd7
12/8/2014,231,9043sd7
12/8/2014,229,4938sd7
12/8/2014,229,3007sd7
12/8/2014,228,3641sd7
12/8/2014,228,3661sd7
12/8/2014,227,3753sd7
12/8/2014,224,4381sd7
12/8/2014,223,2989sd7
12/8/2014,222,5038sd7
12/8/2014,222,2827sd7
12/8/2014,222,5496sd7
12/8/2014,220,2848sd7
12/7/2014,10444,7772sd7
12/7/2014,9493,9327sd7
12/7/2014,8459,4795sd7
12/7/2014,6138,7887sd7
12/7/2014,5813,7772sd7
12/7/2014,4505,2974sd7
12/7/2014,3985,4140sd7
12/7/2014,3434,9175sd7
12/7/2014,3404,2864sd7
12/7/2014,3313,5258sd7
12/7/2014,3187,5586sd7
12/7/2014,3166,5549sd7
12/7/2014,3008,3007sd7
12/7/2014,2950,5310sd7
12/7/2014,2847,3213sd7
12/7/2014,2491,2989sd7
12/7/2014,2482,7662sd7
12/7/2014,2430,7121sd7
12/7/2014,2391,2983sd7
12/7/2014,2368,3001sd7
12/7/2014,2291,3641sd7
12/7/2014,2241,7366sd7
12/7/2014,2239,5953sd7
12/7/2014,2197,4505sd7
12/7/2014,2140,9017sd7
12/7/2014,2012,4245sd7
12/7/2014,1943,3862sd7
12/7/2014,1844,3028sd7
12/7/2014,1797,4490sd7
12/7/2014,1735,3929sd7
12/7/2014,1719,2989sd7
12/7/2014,1656,9164sd7
12/7/2014,1616,2819sd7
12/7/2014,1609,3300sd7
12/7/2014,1554,3743sd7
12/7/2014,1515,3378sd7
12/7/2014,1510,4106sd7
12/7/2014,1493,4331sd7
12/7/2014,1492,3176sd7
12/7/2014,1378,2848sd7
12/7/2014,1362,2827sd7
12/7/2014,1274,3001sd7
12/7/2014,1187,7176sd7
12/7/2014,1177,2819sd7
12/7/2014,1156,5751sd7
12/7/2014,1119,4490sd7
12/7/2014,1116,5249sd7
12/7/2014,1101,2858sd7
12/7/2014,1050,9043sd7
12/7/2014,1027,5024sd7
12/7/2014,1015,4414sd7
12/7/2014,1012,3300sd7
12/7/2014,1010,5586sd7
12/7/2014,977,3245sd7
12/7/2014,947,6061sd7
12/7/2014,937,2860sd7
12/7/2014,929,5586sd7
12/7/2014,910,5031sd7
12/7/2014,904,2848sd7
12/7/2014,899,5146sd7
12/7/2014,898,2848sd7
12/7/2014,894,5133sd7
12/7/2014,888,2848sd7
12/7/2014,883,2827sd7
12/7/2014,873,3569sd7
12/7/2014,865,2848sd7
12/7/2014,860,5549sd7
12/7/2014,851,4835sd7
12/7/2014,842,5146sd7
12/7/2014,832,6226sd7
12/7/2014,818,8752sd7
12/7/2014,816,5038sd7
12/7/2014,815,6607sd7
12/7/2014,795,3001sd7
12/7/2014,785,3001sd7
12/7/2014,783,4293sd7
12/7/2014,779,4381sd7
12/7/2014,760,2901sd7
12/7/2014,749,6650sd7
12/7/2014,735,3301sd7
12/7/2014,733,4039sd7
12/7/2014,722,2848sd7
12/7/2014,708,4713sd7
12/7/2014,688,4178sd7
12/7/2014,687,3300sd7
12/7/2014,680,2989sd7
12/7/2014,677,2848sd7
12/7/2014,655,5038sd7
12/7/2014,649,3001sd7
12/7/2014,647,3282sd7
12/7/2014,642,9235sd7
12/7/2014,611,8991sd7
12/7/2014,596,3213sd7
12/7/2014,593,2989sd7
12/7/2014,585,5520sd7
12/7/2014,580,4835sd7
12/7/2014,573,6949sd7
12/7/2014,571,5132sd7
12/7/2014,561,5868sd7
12/7/2014,557,2848sd7
12/7/2014,534,6399sd7
12/7/2014,530,8865sd7
12/7/2014,529,5598sd7
12/7/2014,522,2976sd7
12/7/2014,515,2848sd7
12/7/2014,515,5146sd7
12/7/2014,508,3874sd7
12/7/2014,507,2939sd7
12/7/2014,507,3046sd7
12/7/2014,504,9403sd7
12/7/2014,495,4318sd7
12/7/2014,494,2848sd7
12/7/2014,493,2850sd7
12/7/2014,489,3067sd7
12/7/2014,478,3088sd7
12/7/2014,465,2848sd7
12/7/2014,462,9100sd7
12/7/2014,461,9402sd7
12/7/2014,454,3672sd7
12/7/2014,449,4257sd7
12/7/2014,447,4816sd7
12/7/2014,445,3753sd7
12/7/2014,441,7931sd7
12/7/2014,438,3214sd7
12/7/2014,437,4505sd7
12/7/2014,432,6918sd7
12/7/2014,429,7761sd7
12/7/2014,428,3857sd7
12/7/2014,427,5739sd7
12/7/2014,420,5271sd7
12/7/2014,418,5545sd7
12/7/2014,414,3261sd7
12/7/2014,412,4383sd7
12/7/2014,406,5724sd7
12/7/2014,398,2848sd7
12/7/2014,397,2819sd7
12/7/2014,396,3176sd7
12/7/2014,395,5351sd7
12/7/2014,394,4055sd7
12/7/2014,394,2819sd7
12/7/2014,393,3881sd7
12/7/2014,393,3001sd7
12/7/2014,392,3088sd7
12/7/2014,389,6904sd7
12/7/2014,388,2983sd7
12/7/2014,388,4310sd7
12/7/2014,386,2989sd7
12/7/2014,382,2848sd7
12/7/2014,380,2983sd7
12/7/2014,375,3048sd7
12/7/2014,8555,4795sd7
12/7/2014,5110,7772sd7
12/7/2014,3186,7772sd7
12/7/2014,2877,3929sd7
12/7/2014,2649,4505sd7
12/7/2014,2642,5586sd7
12/7/2014,2506,4140sd7
12/7/2014,2384,2974sd7
12/7/2014,2146,6399sd7
12/7/2014,2130,3641sd7
12/7/2014,2005,2989sd7
12/7/2014,1784,3007sd7
12/7/2014,1630,7121sd7
12/7/2014,1601,4245sd7
12/7/2014,1486,5258sd7
12/7/2014,1432,5549sd7
12/7/2014,1310,2989sd7
12/7/2014,1288,3176sd7
12/7/2014,1237,7887sd7
12/7/2014,1213,4331sd7
12/7/2014,1189,2983sd7
12/7/2014,1153,3213sd7
12/7/2014,1105,6226sd7
12/7/2014,1095,2983sd7
12/7/2014,1088,3300sd7
12/7/2014,1054,5953sd7
12/7/2014,1053,2819sd7
12/7/2014,1051,3862sd7
12/7/2014,1045,5031sd7
12/7/2014,1030,9327sd7
12/7/2014,1004,2848sd7
12/7/2014,991,4490sd7
12/7/2014,934,3046sd7
12/7/2014,877,5038sd7
12/7/2014,877,3001sd7
12/7/2014,828,5024sd7
12/7/2014,819,6989sd7
12/7/2014,818,2983sd7
12/7/2014,795,5751sd7
12/7/2014,755,3300sd7
12/7/2014,749,6276sd7
12/7/2014,737,3301sd7
12/7/2014,733,5310sd7
12/7/2014,723,3699sd7
12/7/2014,710,9017sd7
12/7/2014,697,6989sd7
12/7/2014,689,9175sd7
12/7/2014,687,2827sd7
12/7/2014,678,5133sd7
12/7/2014,672,5520sd7
12/7/2014,662,3378sd7
12/7/2014,623,2827sd7
12/7/2014,619,3245sd7
12/7/2014,609,6399sd7
12/7/2014,604,7761sd7
12/7/2014,565,3001sd7
12/7/2014,562,6399sd7
12/7/2014,553,9235sd7
12/7/2014,541,5598sd7
12/7/2014,540,6989sd7
12/7/2014,540,3028sd7
12/7/2014,536,2848sd7
12/7/2014,527,5520sd7
12/7/2014,525,2848sd7
12/7/2014,510,2989sd7
12/7/2014,506,2989sd7
12/7/2014,497,3046sd7
12/7/2014,490,3300sd7
12/7/2014,486,2860sd7
12/7/2014,482,5146sd7
12/7/2014,477,6989sd7
12/7/2014,472,4217sd7
12/7/2014,464,2901sd7
12/7/2014,462,5586sd7
12/7/2014,461,2819sd7
12/7/2014,459,4106sd7
12/7/2014,456,8853sd7
12/7/2014,449,5586sd7
12/7/2014,448,7018sd7
12/7/2014,432,2976sd7
12/7/2014,426,5739sd7
12/7/2014,420,6989sd7
12/7/2014,408,4496sd7
12/7/2014,402,4713sd7
12/7/2014,389,2848sd7
12/7/2014,388,3569sd7
12/7/2014,386,4879sd7
12/7/2014,384,2827sd7
12/7/2014,384,6989sd7
12/7/2014,381,3001sd7
12/7/2014,375,3245sd7
12/7/2014,372,2827sd7
12/7/2014,368,4055sd7
12/7/2014,365,5038sd7
12/7/2014,357,3067sd7
12/7/2014,352,3390sd7
12/7/2014,350,2864sd7
12/7/2014,344,3874sd7
12/7/2014,339,3641sd7
12/7/2014,333,2848sd7
12/7/2014,325,2983sd7
12/7/2014,323,4257sd7
12/7/2014,323,3245sd7
12/7/2014,321,3753sd7
12/7/2014,320,9043sd7
12/7/2014,319,3176sd7
12/7/2014,317,3213sd7
12/7/2014,315,3261sd7
12/7/2014,315,6989sd7
12/7/2014,313,2848sd7
12/7/2014,313,5031sd7
12/7/2014,311,6989sd7
12/7/2014,310,5496sd7
12/7/2014,301,4505sd7
12/7/2014,301,5282sd7
12/7/2014,298,3857sd7
12/7/2014,297,4938sd7
12/7/2014,297,5549sd7
12/7/2014,295,3007sd7
12/7/2014,293,2976sd7
12/7/2014,292,8706sd7
12/7/2014,289,5531sd7
12/7/2014,284,2848sd7
12/7/2014,284,8865sd7
12/7/2014,283,6607sd7
12/7/2014,283,6399sd7
12/7/2014,283,6989sd7
12/7/2014,281,2983sd7
12/7/2014,281,8305sd7
12/7/2014,281,5146sd7
12/7/2014,279,4941sd7
12/7/2014,274,2848sd7
12/7/2014,274,2827sd7
12/7/2014,274,4490sd7
12/7/2014,269,4381sd7
12/7/2014,267,2989sd7
12/7/2014,265,5496sd7
12/7/2014,263,3881sd7
12/7/2014,260,8991sd7
12/7/2014,258,2848sd7
12/7/2014,257,3661sd7
12/7/2014,257,4835sd7
12/7/2014,256,4293sd7
12/7/2014,255,3282sd7
12/7/2014,255,2963sd7
12/7/2014,254,7662sd7
12/7/2014,254,9164sd7
12/7/2014,252,4835sd7
12/7/2014,252,5038sd7
12/7/2014,251,5351sd7
12/6/2014,16115,9327sd7
12/6/2014,11158,7772sd7
12/6/2014,8907,7887sd7
12/6/2014,7946,4795sd7
12/6/2014,6456,2974sd7
12/6/2014,6369,5310sd7
12/6/2014,5438,9017sd7
12/6/2014,5278,7772sd7
12/6/2014,4919,5258sd7
12/6/2014,4120,5586sd7
12/6/2014,4047,4140sd7
12/6/2014,3951,7662sd7
12/6/2014,3933,9164sd7
12/6/2014,3759,5549sd7
12/6/2014,3636,9175sd7
12/6/2014,3367,6061sd7
12/6/2014,3231,7121sd7
12/6/2014,3224,3641sd7
12/6/2014,3128,4835sd7
12/6/2014,2985,2989sd7
12/6/2014,2983,4490sd7
12/6/2014,2959,4816sd7
12/6/2014,2795,3213sd7
12/6/2014,2453,4490sd7
12/6/2014,2423,4505sd7
12/6/2014,2242,4331sd7
12/6/2014,2214,3028sd7
12/6/2014,2178,5953sd7
12/6/2014,2169,2827sd7
12/6/2014,2154,6918sd7
12/6/2014,2131,5249sd7
12/6/2014,2038,2864sd7
12/6/2014,2032,2989sd7
12/6/2014,1982,3862sd7
12/6/2014,1964,4245sd7
12/6/2014,1874,3929sd7
12/6/2014,1846,4039sd7
12/6/2014,1833,2819sd7
12/6/2014,1745,4414sd7
12/6/2014,1699,2858sd7
12/6/2014,1638,4835sd7
12/6/2014,1629,3001sd7
12/6/2014,1628,3300sd7
12/6/2014,1542,3007sd7
12/6/2014,1535,3378sd7
12/6/2014,1519,3001sd7
12/6/2014,1519,9403sd7
12/6/2014,1500,2848sd7
12/6/2014,1453,3743sd7
12/6/2014,1450,5868sd7
12/6/2014,1391,3176sd7
12/6/2014,1365,7176sd7
12/6/2014,1360,2848sd7
12/6/2014,1355,8752sd7
12/6/2014,1315,8323sd7
12/6/2014,1257,2848sd7
12/6/2014,1198,3935sd7
12/6/2014,1191,5586sd7
12/6/2014,1164,3569sd7
12/6/2014,1079,2983sd7
12/6/2014,1076,3881sd7
12/6/2014,1067,3301sd7
12/6/2014,1052,5586sd7
12/6/2014,1044,5751sd7
12/6/2014,1038,2848sd7
12/6/2014,1034,5146sd7
12/6/2014,994,3300sd7
12/6/2014,983,2827sd7
12/6/2014,973,2848sd7
12/6/2014,968,3001sd7
12/6/2014,961,5146sd7
12/6/2014,957,9043sd7
12/6/2014,950,5132sd7
12/6/2014,931,2827sd7
12/6/2014,919,5549sd7
12/6/2014,885,3176sd7
12/6/2014,873,5024sd7
12/6/2014,860,2848sd7
12/6/2014,858,3245sd7
12/6/2014,852,2848sd7
12/6/2014,849,2860sd7
12/6/2014,829,8991sd7
12/6/2014,828,4106sd7
12/6/2014,818,4293sd7
12/6/2014,814,5133sd7
12/6/2014,811,2848sd7
12/6/2014,810,4275sd7
12/6/2014,801,2819sd7
12/6/2014,800,5038sd7
12/6/2014,789,2848sd7
12/6/2014,783,5351sd7
12/6/2014,740,5038sd7
12/6/2014,735,5031sd7
12/6/2014,718,5743sd7
12/6/2014,708,9235sd7
12/6/2014,698,8213sd7
12/6/2014,683,6650sd7
12/6/2014,676,6607sd7
12/6/2014,670,2901sd7
12/6/2014,665,4178sd7
12/6/2014,665,6949sd7
12/6/2014,662,6226sd7
12/6/2014,634,5598sd7
12/6/2014,623,3300sd7
12/6/2014,621,5146sd7
12/6/2014,619,2989sd7
12/6/2014,619,2989sd7
12/6/2014,617,5452sd7
12/6/2014,615,3001sd7
12/6/2014,612,4381sd7
12/6/2014,596,2848sd7
12/6/2014,590,5743sd7
12/6/2014,590,4318sd7
12/6/2014,589,3753sd7
12/6/2014,572,7931sd7
12/6/2014,553,8853sd7
12/6/2014,550,7366sd7
12/6/2014,546,5766sd7
12/6/2014,532,4713sd7
12/6/2014,528,3641sd7
12/6/2014,527,6276sd7
12/6/2014,524,4257sd7
12/6/2014,519,3046sd7
12/6/2014,512,2939sd7
12/6/2014,506,6399sd7
12/6/2014,497,2848sd7
12/6/2014,485,8950sd7
12/6/2014,481,2827sd7
12/6/2014,481,3874sd7
12/6/2014,473,5520sd7
12/6/2014,473,5739sd7
12/6/2014,471,5271sd7
12/6/2014,470,2976sd7
12/6/2014,468,8865sd7
12/6/2014,466,2850sd7
12/6/2014,457,4383sd7
12/6/2014,453,2848sd7
12/6/2014,453,4816sd7
12/6/2014,450,7761sd7
12/6/2014,444,3672sd7
12/6/2014,439,2827sd7
12/6/2014,439,3001sd7
12/6/2014,437,3793sd7
12/6/2014,435,4505sd7
12/6/2014,435,6939sd7
12/6/2014,433,3001sd7
12/6/2014,419,5031sd7
12/6/2014,413,2848sd7
12/6/2014,395,9402sd7
12/6/2014,393,2819sd7
12/6/2014,9462,7772sd7
12/6/2014,8752,4795sd7
12/6/2014,3356,5586sd7
12/6/2014,3288,7772sd7
12/6/2014,2794,3929sd7
12/6/2014,2701,3641sd7
12/6/2014,2679,2974sd7
12/6/2014,2533,4505sd7
12/6/2014,2467,9175sd7
12/6/2014,2453,4140sd7
12/6/2014,2158,6399sd7
12/6/2014,2088,2989sd7
12/6/2014,1972,5258sd7
12/6/2014,1863,9327sd7
12/6/2014,1808,4245sd7
12/6/2014,1697,5549sd7
12/6/2014,1625,7121sd7
12/6/2014,1584,2819sd7
12/6/2014,1483,7887sd7
12/6/2014,1480,3007sd7
12/6/2014,1429,9017sd7
12/6/2014,1408,2989sd7
12/6/2014,1377,4490sd7
12/6/2014,1373,3176sd7
12/6/2014,1266,4331sd7
12/6/2014,1208,5953sd7
12/6/2014,1188,2983sd7
12/6/2014,1173,3862sd7
12/6/2014,1119,3213sd7
12/6/2014,1109,3001sd7
12/6/2014,1076,2848sd7
12/6/2014,1071,3300sd7
12/6/2014,1052,2827sd7
12/6/2014,1029,2983sd7
12/6/2014,1026,6226sd7
12/6/2014,1008,3046sd7
12/6/2014,1004,5038sd7
12/6/2014,937,5310sd7
12/6/2014,856,4835sd7
12/6/2014,845,2983sd7
12/6/2014,841,5031sd7
12/6/2014,814,5520sd7
12/6/2014,795,6989sd7
12/6/2014,730,3001sd7
12/6/2014,722,6276sd7
12/6/2014,714,3301sd7
12/6/2014,707,7662sd7
12/6/2014,705,5133sd7
12/6/2014,693,5751sd7
12/6/2014,685,2848sd7
12/6/2014,684,2827sd7
12/6/2014,683,3699sd7
12/6/2014,677,5598sd7
